,Company Location,Review Date,Country of Bean Origin,Specific Bean Origin or Bar Name,Cocoa Percent,Rating,Continent_company,Sub-region_company,Continent_origin,Sub-region_origin,Manufacturer,Company,isBlend,nutty,fruit,floral,spicy,cocoa,earthy,sweet,sour,roasty,dairy,grass,pungent,dirty,musty,smokey,rubbery,hammy,bland,off,bitter,astringent,C,L,S*,Sa,V
1686,Belgium,2010.0,Cuba,Baracoa,78.0,3.75,Europe,Western Europe,Americas,Latin America and the Caribbean,Pierre Marcolini,Pierre Marcolini,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,1.0
1687,Belgium,2010.0,Trinidad and Tobago,Trinite,75.0,3.25,Europe,Western Europe,Americas,Latin America and the Caribbean,Pierre Marcolini,Pierre Marcolini,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,1.0
1688,Belgium,2010.0,Venezuela,Chuao,75.0,3.0,Europe,Western Europe,Americas,Latin America and the Caribbean,Pierre Marcolini,Pierre Marcolini,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,1.0
1689,Belgium,2010.0,Peru,"Peru, Las Pampas P.",85.0,3.0,Europe,Western Europe,Americas,Latin America and the Caribbean,Pierre Marcolini,Pierre Marcolini,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.0,1.0,0.0,0.0,1.0
1690,Belgium,2015.0,Cameroon,"Haut Penja, w/ nibs",70.0,3.25,Europe,Western Europe,Africa,Sub-Saharan Africa,Pierre Marcolini,Pierre Marcolini,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,1.0
1691,Belgium,2019.0,Madagascar,"Sambirano, Rieur, Ambanja",76.0,3.0,Europe,Western Europe,Africa,Sub-Saharan Africa,Pierre Marcolini,Pierre Marcolini,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1.0,1.0,0.0,0.0,0.0
1692,Belgium,2019.0,Cameroon,"Haut Penja, Transporte",70.0,3.0,Europe,Western Europe,Africa,Sub-Saharan Africa,Pierre Marcolini,Pierre Marcolini,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,1.0,0.0,0.0,0.0
1693,U.S.A.,2020.0,Tanzania,"Kokoa Kamili, Kilombero Valley, batch 304",70.0,3.5,Americas,Northern America,Africa,Sub-Saharan Africa,Piety and Desire,Piety and Desire,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
1694,U.S.A.,2020.0,India,Kerla,73.0,3.5,Americas,Northern America,Asia,Southern Asia,Piety and Desire,Piety and Desire,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
1695,U.S.A.,2020.0,Vietnam,"Dak Nong, batch 405",70.0,3.0,Americas,Northern America,Asia,South-eastern Asia,Piety and Desire,Piety and Desire,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
1696,U.S.A.,2016.0,Honduras,Wampusirpi Region,80.0,2.5,Americas,Northern America,Americas,Latin America and the Caribbean,Pinellas,Pinellas,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,1.0
1697,U.S.A.,2014.0,Ecuador,"Camino Verde P., Balao, Guayas, ""Floral""",73.0,3.5,Americas,Northern America,Americas,Latin America and the Caribbean,Pitch Dark,Pitch Dark,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1698,U.S.A.,2014.0,Madagascar,Akesson Estate,73.0,3.25,Americas,Northern America,Africa,Sub-Saharan Africa,Pitch Dark,Pitch Dark,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1699,U.S.A.,2014.0,Ecuador,"Camino Verde P., Balao, Guayas, ""Fruity""",73.0,3.25,Americas,Northern America,Americas,Latin America and the Caribbean,Pitch Dark,Pitch Dark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1700,U.S.A.,2014.0,Fiji,Namau Village,73.0,2.5,Americas,Northern America,Oceania,Melanesia,Pitch Dark,Pitch Dark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1701,U.S.A.,2015.0,Nicaragua,Rugoso,80.0,3.25,Americas,Northern America,Americas,Latin America and the Caribbean,Pitch Dark,Pitch Dark,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1702,U.S.A.,2015.0,Nicaragua,Johe,80.0,2.75,Americas,Northern America,Americas,Latin America and the Caribbean,Pitch Dark,Pitch Dark,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1703,U.S.A.,2015.0,Nicaragua,Chuno,80.0,2.75,Americas,Northern America,Americas,Latin America and the Caribbean,Pitch Dark,Pitch Dark,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
1704,U.S.A.,2015.0,Nicaragua,Nicalizo,80.0,2.75,Americas,Northern America,Americas,Latin America and the Caribbean,Pitch Dark,Pitch Dark,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
1705,U.S.A.,2015.0,Nicaragua,Tenor,62.0,2.5,Americas,Northern America,Americas,Latin America and the Caribbean,Pitch Dark,Pitch Dark,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
1706,U.S.A.,2012.0,Peru,"Peru, batch 1",82.0,2.75,Americas,Northern America,Americas,Latin America and the Caribbean,aka Dead Dog,Pomm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0
1707,U.S.A.,2012.0,Dominican Republic,"La Red, 2011",76.0,2.5,Americas,Northern America,Americas,Latin America and the Caribbean,aka Dead Dog,Pomm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
1708,U.S.A.,2010.0,Costa Rica,"Upala, Batch 12",82.0,3.75,Americas,Northern America,Americas,Latin America and the Caribbean,Potomac,Potomac,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1709,U.S.A.,2011.0,Costa Rica,Upala w/ nibs,70.0,3.5,Americas,Northern America,Americas,Latin America and the Caribbean,Potomac,Potomac,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0
1710,U.S.A.,2011.0,Brazil,Bahia,70.0,3.5,Americas,Northern America,Americas,Latin America and the Caribbean,Potomac,Potomac,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1711,U.S.A.,2011.0,Costa Rica,"Upala, Batch 18",70.0,3.0,Americas,Northern America,Americas,Latin America and the Caribbean,Potomac,Potomac,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1712,U.S.A.,2011.0,Peru,"San Martin, Amazonian Highlands",70.0,2.75,Americas,Northern America,Americas,Latin America and the Caribbean,Potomac,Potomac,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1713,U.S.A.,2014.0,Venezuela,"Cuyagua, 2013",70.0,3.75,Americas,Northern America,Americas,Latin America and the Caribbean,Potomac,Potomac,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1714,U.S.A.,2016.0,Dominican Republic,"Oko Caribe, Duarte Province, 2016 H.",70.0,3.75,Americas,Northern America,Americas,Latin America and the Caribbean,Potomac,Potomac,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1715,U.S.A.,2018.0,Colombia,Tumaco,70.0,4.0,Americas,Northern America,Americas,Latin America and the Caribbean,Potomac,Potomac,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1716,France,2006.0,Jamaica,Jamaique,75.0,3.75,Europe,Western Europe,Americas,Latin America and the Caribbean,Pralus,Pralus,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0
1717,France,2006.0,Ecuador,Fortissima,80.0,3.75,Europe,Western Europe,Americas,Latin America and the Caribbean,Pralus,Pralus,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0
1718,France,2006.0,Blend,"Djakarta, Java and Ghana",75.0,3.5,Europe,Western Europe,Blend,Blend,Pralus,Pralus,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0
1719,France,2006.0,Vanuatu,Vanuatu,75.0,3.0,Europe,Western Europe,Oceania,Melanesia,Pralus,Pralus,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0
1720,France,2006.0,Cuba,Cuba,75.0,3.0,Europe,Western Europe,Americas,Latin America and the Caribbean,Pralus,Pralus,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0
1721,France,2006.0,Blend,"Caracas, Venezuela and Ghana",75.0,3.0,Europe,Western Europe,Blend,Blend,Pralus,Pralus,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0
1722,France,2006.0,Brazil,"Monte Alegre (Itacare), Brazil",75.0,3.0,Europe,Western Europe,Americas,Latin America and the Caribbean,Pralus,Pralus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0
1723,France,2007.0,Sao Tome,Claudio Corallo w/ nibs,75.0,4.0,Europe,Western Europe,Africa,Sub-Saharan Africa,Pralus,Pralus,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0
1724,France,2008.0,Brazil,"Monte Alegre, Diego Badero",75.0,3.5,Europe,Western Europe,Americas,Latin America and the Caribbean,Pralus,Pralus,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0
1725,France,2008.0,Madagascar,"Sambirano Valley, Le 100%",100.0,3.0,Europe,Western Europe,Africa,Sub-Saharan Africa,Pralus,Pralus,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0
1726,France,2008.0,Dominican Republic,Dominican Republic-Organic,75.0,2.0,Europe,Western Europe,Americas,Latin America and the Caribbean,Pralus,Pralus,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0
1727,France,2009.0,Venezuela,Cuyagua,75.0,2.0,Europe,Western Europe,Americas,Latin America and the Caribbean,Pralus,Pralus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0
1728,France,2010.0,Venezuela,Chuao,75.0,3.5,Europe,Western Europe,Americas,Latin America and the Caribbean,Pralus,Pralus,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0
1729,France,2011.0,Venezuela,"Porcelana, S. of Lake Maracaibo",75.0,3.25,Europe,Western Europe,Americas,Latin America and the Caribbean,Pralus,Pralus,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0
1730,France,2015.0,Peru,Peru,75.0,3.25,Europe,Western Europe,Americas,Latin America and the Caribbean,Pralus,Pralus,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
1731,France,2019.0,Sao Tome,Sao Tome & Principe,75.0,3.5,Europe,Western Europe,Africa,Sub-Saharan Africa,Pralus,Pralus,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0
1732,France,2019.0,Tanzania,Tanzanie,75.0,3.5,Europe,Western Europe,Africa,Sub-Saharan Africa,Pralus,Pralus,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0
1733,France,2019.0,Ecuador,Equateur,75.0,3.5,Europe,Western Europe,Americas,Latin America and the Caribbean,Pralus,Pralus,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0
1734,France,2019.0,Trinidad and Tobago,Trinidad,75.0,3.25,Europe,Western Europe,Americas,Latin America and the Caribbean,Pralus,Pralus,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0
1735,France,2019.0,Ghana,Ghana,75.0,3.25,Europe,Western Europe,Africa,Sub-Saharan Africa,Pralus,Pralus,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0
1736,France,2019.0,Papua New Guinea,Papouasie,75.0,3.0,Europe,Western Europe,Oceania,Melanesia,Pralus,Pralus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,1.0,0.0,0.0,0.0
1737,France,2019.0,Papua New Guinea,Papouasie,75.0,3.0,Europe,Western Europe,Oceania,Melanesia,Pralus,Pralus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0
1738,France,2019.0,Indonesia,Java,75.0,3.0,Europe,Western Europe,Asia,South-eastern Asia,Pralus,Pralus,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0
1739,France,2019.0,Venezuela,Barlovento,75.0,3.0,Europe,Western Europe,Americas,Latin America and the Caribbean,Pralus,Pralus,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0
1740,France,2019.0,Madagascar,Nosy Be Isle.,75.0,3.0,Europe,Western Europe,Africa,Sub-Saharan Africa,Pralus,Pralus,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0
1741,France,2019.0,Colombia,Colombie,75.0,3.0,Europe,Western Europe,Americas,Latin America and the Caribbean,Pralus,Pralus,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1.0,1.0,0.0,0.0,0.0
1742,U.S.A.,2018.0,Tanzania,"Kokoa Kamili, 2018 Harvest",75.0,3.25,Americas,Northern America,Africa,Sub-Saharan Africa,Primo Botanica,Primo Botanica,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0
1743,U.S.A.,2018.0,Peru,Choba Choba,75.0,3.25,Americas,Northern America,Americas,Latin America and the Caribbean,Primo Botanica,Primo Botanica,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
1744,South Korea,2019.0,Vietnam,Vietnam,70.0,2.75,Asia,Eastern Asia,Asia,South-eastern Asia,Public Chocolatory,Public Chocolatory,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1745,U.K.,2014.0,Madagascar,"Akessons Estate, Sambirano, Ambanja, b. 3212",72.0,3.25,Europe,Northern Europe,Africa,Sub-Saharan Africa,Pump Street Bakery,Pump Street Bakery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
1746,U.K.,2014.0,Ecuador,Guantupi River,75.0,3.0,Europe,Northern Europe,Americas,Latin America and the Caribbean,Pump Street Bakery,Pump Street Bakery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
1747,U.K.,2014.0,Venezuela,"Patanemo, Carabobo, Tisano family, b. 3211",75.0,2.75,Europe,Northern Europe,Americas,Latin America and the Caribbean,Pump Street Bakery,Pump Street Bakery,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
1748,U.K.,2014.0,Ecuador,Guantupi River,85.0,2.75,Europe,Northern Europe,Americas,Latin America and the Caribbean,Pump Street Bakery,Pump Street Bakery,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
1749,U.K.,2015.0,Grenada,"Crayfish Bay Estate, 2014",70.0,3.5,Europe,Northern Europe,Americas,Latin America and the Caribbean,Pump Street Bakery,Pump Street Bakery,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
1750,U.K.,2015.0,Madagascar,"Akesson's, batch 4411",74.0,3.5,Europe,Northern Europe,Africa,Sub-Saharan Africa,Pump Street Bakery,Pump Street Bakery,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
1751,U.K.,2015.0,Honduras,Honduras,80.0,2.75,Europe,Northern Europe,Americas,Latin America and the Caribbean,Pump Street Bakery,Pump Street Bakery,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
1752,U.K.,2016.0,Ecuador,"Chocoan Rainforest, Teroro Escondido, ESM",77.0,3.5,Europe,Northern Europe,Americas,Latin America and the Caribbean,Pump Street Bakery,Pump Street Bakery,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
1753,U.K.,2017.0,Jamaica,"Bachelor's Hall, batch 6911",75.0,3.75,Europe,Northern Europe,Americas,Latin America and the Caribbean,Pump Street Bakery,Pump Street Bakery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1754,U.K.,2018.0,Solomon Islands,"Guadalcanal, Tenaru, David Natei F.",72.0,3.25,Europe,Northern Europe,Oceania,Melanesia,Pump Street Bakery,Pump Street Bakery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
1755,Italy,2012.0,Venezuela,Venezuela,73.0,2.75,Europe,Southern Europe,Americas,Latin America and the Caribbean,Pura Delizia,Pura Delizia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0
1756,Italy,2017.0,Dominican Republic,Dominican,65.0,3.75,Europe,Southern Europe,Americas,Latin America and the Caribbean,Pura Delizia,Pura Delizia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0
1757,Italy,2017.0,Vietnam,Vietnam,75.0,3.5,Europe,Southern Europe,Asia,South-eastern Asia,Pura Delizia,Pura Delizia,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0
1758,Italy,2017.0,Philippines,Philippines,66.0,3.5,Europe,Southern Europe,Asia,South-eastern Asia,Pura Delizia,Pura Delizia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0
1759,Italy,2017.0,Ecuador,Ecuador,73.0,3.25,Europe,Southern Europe,Americas,Latin America and the Caribbean,Pura Delizia,Pura Delizia,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0
1760,Italy,2017.0,Papua New Guinea,Papua New Guinea,75.0,3.25,Europe,Southern Europe,Oceania,Melanesia,Pura Delizia,Pura Delizia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0
1761,Brazil,2012.0,Brazil,Brazil,65.0,3.25,Americas,Latin America and the Caribbean,Americas,Latin America and the Caribbean,Q Chocolate,Q Chocolate,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
1762,Brazil,2012.0,Brazil,Brazil,60.0,3.0,Americas,Latin America and the Caribbean,Americas,Latin America and the Caribbean,Q Chocolate,Q Chocolate,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
1763,Brazil,2013.0,Brazil,Brazil,85.0,3.5,Americas,Latin America and the Caribbean,Americas,Latin America and the Caribbean,Q Chocolate,Q Chocolate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0
1764,Brazil,2013.0,Brazil,Brazil,75.0,3.25,Americas,Latin America and the Caribbean,Americas,Latin America and the Caribbean,Q Chocolate,Q Chocolate,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
1765,Brazil,2013.0,Brazil,Brazil,80.0,3.25,Americas,Latin America and the Caribbean,Americas,Latin America and the Caribbean,Q Chocolate,Q Chocolate,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
1766,Brazil,2013.0,Brazil,Brazil,55.0,2.75,Americas,Latin America and the Caribbean,Americas,Latin America and the Caribbean,Q Chocolate,Q Chocolate,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
1767,Canada,2018.0,Peru,"Bagua, Amazonas",70.0,3.0,Americas,Northern America,Americas,Latin America and the Caribbean,Qantu,Qantu,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
1768,Canada,2019.0,Peru,"Chunchu, Ayacucho, lot 208",70.0,3.75,Americas,Northern America,Americas,Latin America and the Caribbean,Qantu,Qantu,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
1769,Canada,2020.0,Peru,"Morropon, Piura, AoC Golden Bean 2018",70.0,3.5,Americas,Northern America,Americas,Latin America and the Caribbean,Qantu,Qantu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
1770,Mexico,2016.0,Mexico,"Uranga, Lot 22032016",74.0,3.0,Americas,Latin America and the Caribbean,Americas,Latin America and the Caribbean,Wolter,Quetzalli,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
1771,Mexico,2016.0,Mexico,"Mexico, Lot 28022016",70.0,2.75,Americas,Latin America and the Caribbean,Americas,Latin America and the Caribbean,Wolter,Quetzalli,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
1772,U.S.A.,2011.0,Dominican Republic,La Red,85.0,3.5,Americas,Northern America,Americas,Latin America and the Caribbean,Raaka,Raaka,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0
1773,U.S.A.,2012.0,Madagascar,Madagascar,75.0,3.25,Americas,Northern America,Africa,Sub-Saharan Africa,Raaka,Raaka,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
1774,U.S.A.,2015.0,Congo,Virunga,75.0,2.75,Americas,Northern America,Africa,Sub-Saharan Africa,Raaka,Raaka,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
1775,U.S.A.,2016.0,Peru,"Amazon Basin Blend- SMartin,Pangoa,nacional",70.0,3.0,Americas,Northern America,Americas,Latin America and the Caribbean,Raaka,Raaka,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
1776,U.S.A.,2017.0,Haiti,"Pisa, roasted",70.0,3.5,Americas,Northern America,Americas,Latin America and the Caribbean,Raaka,Raaka,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
1777,U.S.A.,2017.0,Haiti,"Pisa, unroasted",70.0,3.25,Americas,Northern America,Americas,Latin America and the Caribbean,Raaka,Raaka,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
1778,Guatemala,2010.0,Guatemala,Suchitepequez E.,70.0,2.75,Americas,Latin America and the Caribbean,Americas,Latin America and the Caribbean,Rain Republic,Rain Republic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,1.0
1779,Ecuador,2010.0,Ecuador,Ecuador,75.0,3.0,Americas,Latin America and the Caribbean,Americas,Latin America and the Caribbean,Rancho San Jacinto,Rancho San Jacinto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6901978417266187,0.2153776978417266,0.0341726618705036,0.016636690647482015,0.1564748201438849
1780,U.S.A.,2015.0,Peru,"Tumbes, Batch 2",73.0,3.5,Americas,Northern America,Americas,Latin America and the Caribbean,Ranger,Ranger,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1781,U.S.A.,2015.0,Peru,"Chulucanas, Batch 1",80.0,3.25,Americas,Northern America,Americas,Latin America and the Caribbean,Ranger,Ranger,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1782,U.S.A.,2015.0,Peru,"San Martin, Batch 2",70.0,2.5,Americas,Northern America,Americas,Latin America and the Caribbean,Ranger,Ranger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
